2137348,393.89,393.89,393.79,393.79
2137349,393.02,393.68,392.72,393.68
2137350,392.82,393.80,392.82,393.80
2137351,392.73,393.59,392.73,393.59
2137352,393.81,393.81,392.82,392.82
2137353,392.82,392.82,392.82,392.82
2137354,392.82,392.82,392.82,392.82
2137355,393.71,393.71,393.71,393.71
2137356,392.87,392.87,392.72,392.72
2137357,392.74,392.74,392.74,392.74
2137358,393.82,393.82,392.72,393.70
2137359,393.55,393.55,393.55,393.55
2137360,392.77,393.47,392.77,393.47
2137361,393.41,393.41,393.41,393.41
2137362,393.41,393.41,393.41,393.41
2137363,393.47,393.63,392.81,393.63
2137364,393.67,393.67,393.48,393.48
2137365,393.67,393.67,393.48,393.48
2137366,393.55,393.57,392.78,393.57
2137367,392.80,392.80,392.80,392.80
2137368,393.57,393.57,393.57,393.57
2137369,393.57,393.57,392.80,392.80
2137370,392.80,392.80,390.30,390.59
2137371,390.29,390.30,388.70,389.00
2137372,389.26,389.47,388.50,389.46
2137373,390.49,390.56,390.42,390.53
2137374,390.56,390.56,390.56,390.56
2137375,390.45,390.45,390.42,390.45
2137376,390.42,390.42,389.55,389.55
2137377,389.54,390.43,388.99,389.55
2137378,389.55,389.55,388.52,388.52
2137379,388.74,388.74,386.00,386.00
2137380,386.38,386.38,384.14,384.14
2137381,384.18,384.66,384.13,384.14
2137382,384.14,384.66,384.00,384.13
2137383,384.13,384.13,383.97,384.00
2137384,384.03,384.13,383.77,383.80
2137385,383.75,383.75,383.00,383.00
2137386,382.98,383.43,382.50,382.50
2137387,382.50,382.98,382.50,382.98
2137388,382.98,383.00,382.98,383.00
2137389,382.68,382.68,381.63,381.63
2137390,381.62,382.00,381.62,382.00
2137391,382.00,382.36,381.50,381.50
2137392,381.50,383.00,381.50,383.00
2137393,383.00,383.11,383.00,383.11
2137394,383.60,383.61,383.14,383.61
2137395,383.61,383.61,382.00,382.00
2137396,381.98,382.00,380.20,381.00
2137397,380.41,382.00,380.01,382.00
2137398,382.00,382.00,381.92,381.92
2137399,381.92,381.99,381.33,381.85
2137400,381.29,381.85,381.29,381.83
2137401,381.78,381.78,377.84,378.44
2137402,378.42,378.42,376.00,376.96
2137403,376.00,377.00,376.00,376.96
2137404,376.52,379.52,376.50,379.36
2137405,379.00,379.00,378.46,379.00
2137406,379.00,379.00,377.41,378.77
2137407,378.77,378.94,377.94,378.86
2137408,378.77,378.85,378.77,378.84
2137409,378.77,378.87,378.77,378.77
2137410,378.90,378.90,378.71,378.71
2137411,378.92,378.92,377.90,378.71
2137412,377.91,378.96,377.91,378.96
2137413,378.88,378.88,378.87,378.87
2137414,378.06,379.00,378.06,379.00
2137415,378.18,381.70,378.18,381.70
2137416,381.85,381.86,379.01,381.00
2137417,381.06,381.16,381.06,381.14
2137418,381.76,381.76,380.71,380.71
2137419,381.00,381.00,380.71,381.00
2137420,381.00,381.00,380.22,380.22
2137421,381.37,381.37,380.00,380.00
2137422,380.00,380.95,380.00,380.00
2137423,380.00,380.49,379.87,380.49
2137424,379.95,380.09,379.95,380.09
2137425,380.50,380.51,380.10,380.51
2137426,380.80,380.94,380.10,380.10
2137427,380.10,380.43,380.10,380.12
2137428,380.01,380.10,379.87,380.09
2137429,379.87,379.87,379.64,379.87
2137430,379.87,379.97,379.64,379.97
2137431,379.92,379.92,379.64,379.64
2137432,380.10,380.10,379.64,379.64
2137433,379.64,379.64,379.64,379.64
2137434,379.85,379.85,379.64,379.64
2137435,379.59,379.63,379.57,379.63
2137436,379.63,379.63,379.63,379.63
2137437,379.63,380.49,379.62,380.41
2137438,380.95,380.95,380.29,380.57
2137439,380.57,380.57,379.59,380.57
2137440,380.57,380.57,380.57,380.57
2137441,379.83,379.98,379.83,379.98
2137442,380.57,380.57,380.57,380.57
2137443,380.58,380.58,379.90,379.90
2137444,379.90,380.19,379.90,380.02
2137445,380.02,380.02,380.02,380.02
2137446,380.02,380.02,380.02,380.02
2137447,380.19,381.46,380.19,380.30
2137448,380.32,380.32,380.00,380.00
2137449,380.50,380.50,380.50,380.50
2137450,380.33,380.49,380.27,380.49
2137451,380.44,380.77,379.41,380.49
2137452,380.70,380.77,379.83,379.83
2137453,379.83,379.83,379.83,379.83
2137454,379.83,379.83,379.83,379.83
2137455,379.84,380.89,379.84,380.75
2137456,379.59,381.81,379.58,381.79
2137457,381.79,381.79,381.28,381.28
2137458,381.82,381.82,381.46,381.46
2137459,381.46,381.46,381.46,381.46
2137460,381.40,381.40,381.28,381.28
2137461,380.68,381.42,380.67,381.00
2137462,380.50,380.50,379.32,380.00
2137463,379.98,380.00,379.97,380.00
2137464,380.00,380.00,379.37,379.99
2137465,380.00,380.00,380.00,380.00
2137466,379.53,379.53,378.99,378.99
2137467,379.91,380.00,379.91,379.99
2137468,380.00,381.00,380.00,380.96
2137469,380.00,381.00,380.00,380.96
2137470,380.00,381.00,380.00,380.96
2137471,380.58,380.60,380.58,380.60
2137472,380.62,380.62,380.62,380.62
2137473,380.60,380.60,380.60,380.60
2137474,380.62,380.62,380.61,380.61
2137475,380.55,380.55,380.17,380.17
2137476,380.07,380.46,380.06,380.46
2137477,380.06,380.46,380.01,380.46
2137478,380.32,380.67,380.26,380.26
2137479,380.01,380.01,380.00,380.00
2137480,380.00,380.00,379.88,379.88
2137481,380.13,380.69,379.29,380.67
2137482,380.08,380.08,379.09,379.09
2137483,379.33,379.92,379.03,379.86
2137484,379.94,380.05,378.76,379.96
2137485,379.27,379.73,379.27,379.73
2137486,379.39,379.41,379.39,379.41
2137487,379.69,380.06,378.79,378.79
2137488,378.81,379.97,377.59,377.59
2137489,377.37,379.03,376.36,378.65
2137490,378.65,379.00,378.65,379.00
2137491,379.00,379.26,378.81,378.82
2137492,378.87,378.89,378.49,378.49
2137493,378.49,378.89,378.49,378.89
2137494,378.89,379.18,378.87,379.18
2137495,379.18,379.32,379.10,379.10
2137496,379.08,379.56,379.08,379.56
2137497,379.55,379.55,379.55,379.55
2137498,379.51,379.51,379.51,379.51
2137499,379.51,379.51,379.51,379.51
2137500,379.28,379.36,379.28,379.34
2137501,379.36,379.67,379.29,379.54
2137502,379.54,379.67,379.17,379.17
2137503,379.17,379.67,379.17,379.66
2137504,379.66,379.92,379.66,379.92
2137505,379.67,379.68,379.67,379.68
2137506,379.68,379.93,379.68,379.93
2137507,379.94,380.08,379.94,380.01
2137508,380.01,380.01,378.26,378.73
2137509,378.49,380.01,378.49,380.01
2137510,378.49,380.01,378.49,380.01
2137511,380.00,380.01,379.80,380.01
2137512,379.54,379.60,378.96,379.54
2137513,379.50,380.00,379.40,380.00
2137514,379.98,380.01,379.98,380.00
2137515,380.00,380.01,379.29,380.01
2137516,379.39,379.99,378.98,379.99
2137517,379.85,379.99,379.85,379.99
2137518,379.98,380.01,379.08,379.77
2137519,379.98,380.01,379.08,379.77
2137520,379.80,379.80,379.07,379.07
2137521,379.80,379.80,379.80,379.80
2137522,379.55,379.55,379.55,379.55
2137523,379.55,379.55,378.99,378.99
2137524,379.54,379.80,379.19,379.21
2137525,379.54,379.80,379.19,379.21
2137526,379.03,380.08,378.97,378.97
2137527,380.02,380.06,380.02,380.06
2137528,379.92,379.92,379.92,379.92
2137529,380.06,380.06,379.01,379.01
2137530,380.06,380.06,380.06,380.06
2137531,379.01,380.06,379.01,380.06
2137532,379.94,380.08,379.38,379.53
2137533,380.08,380.08,380.08,380.08
2137534,380.08,380.08,379.78,379.82
2137535,380.08,380.18,380.08,380.08
2137536,380.20,380.71,380.20,380.50
2137537,380.50,380.50,380.28,380.31
2137538,380.50,380.50,380.28,380.31
2137539,380.50,380.50,380.28,380.31
2137540,380.28,380.28,380.28,380.28
2137541,380.28,380.71,380.08,380.08
2137542,380.68,380.68,379.98,380.00
2137543,379.91,380.00,379.80,380.00
2137544,379.90,380.00,379.80,380.00
2137545,379.90,380.00,379.77,379.77
2137546,379.70,380.33,379.70,380.33
2137547,380.00,380.00,379.80,379.89
2137548,379.90,379.90,379.50,379.50
2137549,379.50,379.50,379.37,379.50
2137550,379.50,379.50,379.50,379.50
2137551,379.50,379.90,379.50,379.90
2137552,379.50,379.90,379.50,379.90
2137553,379.90,379.90,379.90,379.90
2137554,379.90,379.90,379.89,379.89
2137555,379.89,380.00,379.89,380.00
2137556,380.00,380.00,379.43,379.99
2137557,379.99,380.49,379.42,379.69
2137558,379.96,379.96,379.96,379.96
2137559,380.55,380.55,379.50,380.44
2137560,380.42,380.83,380.39,380.50
2137561,379.86,380.83,379.86,380.83
2137562,380.62,380.84,380.62,380.84
2137563,380.26,381.80,380.26,381.80
2137564,381.78,381.78,380.37,380.96
2137565,380.95,380.95,380.95,380.95
2137566,380.10,380.10,379.85,380.00
2137567,380.50,380.95,380.12,380.44
2137568,380.47,380.51,380.44,380.50
2137569,380.44,380.50,379.38,379.38
2137570,380.37,380.50,380.37,380.50
2137571,380.50,380.50,380.48,380.50
2137572,379.80,380.50,379.80,380.50
2137573,380.34,380.34,380.34,380.34
2137574,380.34,380.35,380.33,380.35
2137575,380.35,380.35,380.00,380.00
2137576,380.00,380.35,380.00,380.35
2137577,380.35,380.50,380.35,380.50
2137578,380.36,380.37,380.36,380.37
2137579,380.36,380.37,380.36,380.37
2137580,380.37,380.37,380.05,380.05
2137581,380.05,380.36,380.05,380.36
2137582,380.01,380.36,380.01,380.36
2137583,380.01,380.36,380.01,380.36
2137584,380.51,380.53,380.51,380.53
2137585,380.53,380.58,380.53,380.58
2137586,380.10,380.58,379.50,379.50
2137587,379.50,380.52,379.50,380.52
2137588,380.52,380.52,380.29,380.29
2137589,380.52,381.34,380.50,380.50
2137590,380.52,381.34,380.50,380.50
2137591,380.44,380.50,380.44,380.50
2137592,381.20,381.20,381.20,381.20
2137593,381.01,381.01,381.01,381.01
2137594,381.01,381.01,381.01,381.01
2137595,381.01,381.02,381.01,381.02
2137596,381.01,381.01,380.82,380.82
2137597,380.82,380.82,380.82,380.82
2137598,380.82,380.82,380.82,380.82
2137599,381.01,381.01,381.01,381.01
2137600,381.01,381.01,381.01,381.01
2137601,381.01,381.01,381.01,381.01
2137602,381.01,381.01,381.01,381.01
2137603,381.01,381.11,381.01,381.11
2137604,380.50,380.50,380.50,380.50
2137605,380.40,380.40,380.08,380.40
2137606,380.40,380.40,380.00,380.00
2137607,380.00,380.39,379.37,379.37
2137608,379.79,380.30,378.97,380.26
2137609,380.25,380.28,378.89,380.19
2137610,378.89,380.13,378.43,378.44
2137611,379.01,379.95,378.20,378.20
2137612,378.20,378.50,378.20,378.20
2137613,378.49,378.50,378.10,378.50
2137614,378.50,378.50,378.50,378.50
2137615,378.50,379.78,378.50,379.50
2137616,379.41,379.48,379.41,379.48
2137617,379.48,379.50,378.10,379.24
2137618,379.39,379.39,378.10,379.18
2137619,379.13,379.21,379.05,379.21
2137620,379.20,379.22,379.10,379.22
2137621,379.20,379.30,378.24,378.99
2137622,378.99,378.99,378.78,378.78
2137623,378.80,378.80,378.80,378.80
2137624,378.80,378.80,378.80,378.80
2137625,378.80,379.00,378.79,379.00
2137626,379.00,379.00,379.00,379.00
2137627,379.00,379.00,379.00,379.00
2137628,379.00,379.49,379.00,379.49
2137629,379.50,379.50,379.50,379.50
2137630,379.49,379.49,379.46,379.46
2137631,379.49,379.50,379.49,379.50
2137632,379.49,379.49,378.32,379.49
2137633,379.47,379.47,379.47,379.47
2137634,379.44,379.48,379.37,379.48
2137635,379.47,379.47,379.22,379.22
2137636,379.22,379.23,379.20,379.22
2137637,379.22,379.23,379.22,379.23
2137638,379.26,379.47,379.26,379.47
2137639,379.47,379.50,379.47,379.50
2137640,379.50,379.50,379.50,379.50
2137641,379.50,379.50,378.61,378.61
2137642,379.49,379.49,379.49,379.49
2137643,379.49,379.49,379.46,379.46
2137644,379.00,379.24,378.50,378.50
2137645,378.50,378.50,378.05,378.50
2137646,379.27,379.50,379.27,379.50
2137647,379.50,379.50,379.50,379.50
2137648,379.50,379.86,378.57,379.86
2137649,380.08,380.39,377.24,377.76
2137650,377.95,381.00,377.94,381.00
2137651,380.88,380.88,380.08,380.88
2137652,379.90,380.67,379.90,380.67
2137653,380.19,380.19,380.19,380.19
2137654,380.00,380.00,379.03,379.03
2137655,380.58,381.00,380.36,381.00
2137656,380.83,381.00,379.39,379.39
2137657,380.87,380.87,380.87,380.87
2137658,380.23,380.23,380.23,380.23
2137659,380.23,380.23,380.18,380.18
2137660,380.18,380.90,380.18,380.18
2137661,380.18,381.10,380.18,381.10
2137662,381.13,381.14,380.31,380.31
2137663,381.13,381.14,380.31,380.31
2137664,380.31,380.31,380.31,380.31
2137665,380.46,380.46,380.46,380.46
2137666,380.46,380.46,380.46,380.46
2137667,380.46,380.46,380.46,380.46
2137668,380.46,380.46,380.46,380.46
2137669,380.70,380.70,380.70,380.70
2137670,380.70,380.70,380.70,380.70
2137671,381.14,381.37,381.00,381.00
2137672,380.72,380.72,380.30,380.30
2137673,380.63,380.99,380.63,380.99
2137674,380.63,380.99,380.63,380.99
2137675,380.99,381.00,380.99,381.00
2137676,381.00,381.00,380.65,380.94
2137677,380.94,380.94,380.94,380.94
2137678,380.91,380.91,380.91,380.91
2137679,380.91,380.91,380.91,380.91
2137680,380.91,380.91,380.91,380.91
2137681,380.65,380.65,380.65,380.65
2137682,380.94,381.00,380.94,381.00
2137683,380.65,381.37,380.63,381.36
2137684,381.14,381.14,380.30,380.30
2137685,380.90,380.92,380.90,380.92
2137686,380.48,380.48,380.48,380.48
2137687,380.48,380.48,380.48,380.48
2137688,380.32,380.90,380.30,380.90
2137689,380.30,380.92,380.30,380.92
2137690,380.32,380.32,380.30,380.30
2137691,380.57,380.57,380.57,380.57
2137692,380.57,381.15,380.57,381.14
2137693,381.37,381.37,381.37,381.37
2137694,380.79,381.37,380.79,381.37
2137695,380.89,380.89,380.89,380.89
2137696,381.48,381.60,380.57,381.60
2137697,381.48,381.60,380.57,381.60
2137698,381.61,381.61,381.61,381.61
2137699,381.61,381.87,381.61,381.87
2137700,381.87,381.87,381.87,381.87
2137701,381.74,381.87,381.69,381.69
2137702,381.74,381.87,381.69,381.69
2137703,381.61,381.61,381.61,381.61
2137704,381.69,382.00,381.69,382.00
2137705,382.00,382.00,381.63,381.63
2137706,381.61,382.00,381.61,382.00
2137707,381.61,382.00,381.61,382.00
2137708,382.04,382.20,382.04,382.20
2137709,382.20,382.20,382.20,382.20
2137710,382.19,382.19,382.19,382.19
2137711,382.50,382.81,381.64,382.69
2137712,381.70,381.70,381.68,381.68
2137713,382.64,382.64,382.64,382.64
2137714,382.42,382.42,382.42,382.42
2137715,382.42,382.42,382.42,382.42
2137716,382.50,382.50,382.50,382.50
2137717,382.49,382.49,382.49,382.49
2137718,382.29,382.29,382.29,382.29
2137719,382.29,382.29,382.29,382.29
2137720,382.29,382.74,381.72,382.47
2137721,382.29,382.74,381.72,382.47
2137722,382.48,382.48,382.41,382.41
2137723,382.48,382.48,382.41,382.41
2137724,382.48,382.48,382.41,382.41
2137725,382.48,382.48,382.41,382.41
2137726,382.41,382.49,382.41,382.49
2137727,382.50,382.74,382.49,382.74
2137728,382.49,382.49,382.49,382.49
2137729,382.49,382.58,382.49,382.58
2137730,382.58,382.97,382.49,382.49
2137731,382.97,383.00,382.97,383.00
2137732,383.00,383.00,383.00,383.00
2137733,383.04,383.04,383.04,383.04
2137734,383.04,383.04,383.04,383.04
2137735,382.75,383.25,382.75,382.77
2137736,383.26,383.29,382.38,382.38
2137737,382.00,382.49,382.00,382.49
2137738,382.81,383.27,382.81,383.27
2137739,383.19,383.19,383.19,383.19
2137740,383.19,383.19,383.19,383.19
2137741,383.19,383.20,383.19,383.20
2137742,383.20,383.20,382.58,382.58
2137743,383.20,383.20,383.20,383.20
2137744,383.20,383.20,383.20,383.20
2137745,383.20,383.20,383.20,383.20
2137746,383.19,383.20,383.19,383.20
2137747,383.20,383.20,383.20,383.20
2137748,383.02,383.20,382.56,383.20
2137749,383.03,383.20,382.61,383.20
2137750,383.03,383.20,382.61,383.20
2137751,383.20,383.20,383.19,383.19
2137752,383.19,383.19,383.19,383.19
2137753,383.20,383.20,383.20,383.20
2137754,382.53,382.53,382.51,382.51
2137755,383.20,383.20,383.20,383.20
2137756,383.20,383.20,383.20,383.20
2137757,383.20,383.20,383.20,383.20
2137758,383.20,383.20,382.50,382.50
2137759,383.20,383.20,382.02,382.02
2137760,383.20,383.27,382.02,383.27
2137761,382.10,383.27,382.10,383.27
2137762,382.36,383.27,382.36,383.27
2137763,383.27,383.27,383.27,383.27
2137764,383.27,383.27,383.27,383.27
2137765,382.32,382.32,382.32,382.32
2137766,382.40,382.94,382.40,382.94
2137767,383.27,383.29,383.27,383.29
2137768,383.29,383.29,383.29,383.29
2137769,383.29,383.29,383.29,383.29
2137770,382.53,382.53,382.51,382.51
2137771,382.53,382.53,382.51,382.51
2137772,382.50,383.00,382.50,383.00
2137773,383.00,383.00,383.00,383.00
2137774,383.00,383.27,383.00,383.27
2137775,382.75,383.29,382.75,383.29
2137776,383.25,383.25,383.25,383.25
2137777,382.54,383.23,382.51,383.23
2137778,382.54,383.23,382.51,383.23
2137779,383.22,383.25,383.22,383.25
2137780,383.25,383.25,383.25,383.25
2137781,383.25,383.25,383.25,383.25
2137782,383.25,383.25,383.25,383.25
2137783,383.25,383.25,382.57,382.57
2137784,383.25,383.25,382.57,382.57
2137785,383.25,383.25,383.23,383.23
2137786,383.23,383.25,383.23,383.25
2137787,383.25,383.25,383.25,383.25
2137788,383.25,383.25,382.67,383.25
2137789,383.24,383.24,383.24,383.24
2137790,383.23,383.23,383.23,383.23
2137791,383.21,383.21,383.21,383.21
2137792,383.19,383.19,382.51,382.51
2137793,382.50,382.50,382.50,382.50
2137794,383.12,383.12,382.50,383.08
2137795,383.08,383.10,383.08,383.10
2137796,382.52,382.52,382.52,382.52
2137797,382.52,382.52,382.52,382.52
2137798,383.10,383.10,383.10,383.10
2137799,383.09,383.09,383.09,383.09
2137800,383.10,383.10,383.10,383.10
2137801,383.10,383.16,383.10,383.16
2137802,383.17,383.17,383.17,383.17
2137803,383.17,383.17,383.17,383.17
2137804,383.17,383.17,383.17,383.17
2137805,382.59,382.59,382.59,382.59
2137806,382.59,382.71,382.57,382.71
2137807,382.59,382.71,382.57,382.71
2137808,382.71,382.71,382.71,382.71
2137809,382.71,382.71,382.71,382.71
2137810,382.71,382.71,382.71,382.71
2137811,382.70,382.71,382.57,382.71
2137812,382.71,383.00,382.54,382.54
2137813,382.71,383.00,382.54,382.54
2137814,383.04,383.04,383.04,383.04
2137815,383.04,383.04,383.04,383.04
2137816,382.53,383.04,382.52,382.52
2137817,382.53,383.04,382.52,382.52
2137818,383.04,383.11,382.52,382.52
2137819,382.52,382.52,382.52,382.52
2137820,383.03,383.11,383.03,383.11
2137821,383.11,383.15,383.11,383.15
2137822,383.15,383.15,383.15,383.15
2137823,383.15,383.15,383.15,383.15
2137824,383.15,383.15,383.15,383.15
2137825,383.17,383.19,383.17,383.19
2137826,383.21,383.29,383.21,383.29
2137827,383.29,383.29,383.29,383.29
2137828,383.29,383.29,383.29,383.29
2137829,383.21,383.21,383.21,383.21
2137830,383.20,383.20,383.20,383.20
2137831,383.21,383.21,383.21,383.21
2137832,383.21,383.21,383.21,383.21
2137833,383.20,383.20,383.20,383.20
2137834,383.21,383.21,382.62,382.62
2137835,383.21,383.21,383.19,383.19
2137836,383.19,383.21,383.19,383.21
2137837,383.21,383.21,382.55,382.55
2137838,382.62,383.21,382.60,383.21
2137839,383.21,383.21,383.21,383.21
2137840,383.21,383.21,382.60,382.60
2137841,383.21,383.21,382.60,382.60
2137842,383.27,383.27,383.27,383.27
2137843,383.26,383.29,383.26,383.29
2137844,383.29,383.29,383.29,383.29
2137845,383.29,383.29,383.29,383.29
2137846,383.29,383.29,383.29,383.29
2137847,383.29,383.29,383.29,383.29
2137848,383.29,383.29,383.29,383.29
2137849,383.29,383.37,383.29,383.37
2137850,383.37,383.37,383.37,383.37
2137851,383.37,383.37,382.76,382.76
2137852,383.37,383.37,383.37,383.37
2137853,383.37,383.37,383.37,383.37
2137854,382.85,382.85,382.71,382.71
2137855,382.71,383.13,382.59,382.72
2137856,382.71,382.71,381.76,381.76
2137857,382.36,382.36,381.61,381.61
2137858,381.60,382.34,381.60,382.24
2137859,381.95,381.95,379.53,381.66
2137860,381.66,381.70,381.62,381.62
2137861,381.73,382.21,381.73,382.20
2137862,382.21,382.22,381.62,381.62
2137863,381.92,381.92,381.92,381.92
2137864,381.92,381.92,381.92,381.92
2137865,382.20,382.30,382.20,382.30
2137866,382.31,382.31,382.31,382.31
2137867,382.31,382.31,382.31,382.31
2137868,382.30,382.31,381.50,382.31
2137869,381.90,382.31,381.90,382.31
2137870,382.29,382.62,382.29,382.62
2137871,382.64,382.64,382.64,382.64
2137872,382.64,382.64,382.64,382.64
2137873,382.91,382.91,382.91,382.91
2137874,382.64,382.64,382.64,382.64
2137875,382.64,382.64,382.64,382.64
2137876,382.64,382.64,382.64,382.64
2137877,382.64,382.64,382.64,382.64
2137878,382.59,382.59,382.59,382.59
2137879,382.59,382.59,382.59,382.59
2137880,382.59,382.59,382.59,382.59
2137881,382.59,382.59,382.59,382.59
2137882,382.58,382.58,382.58,382.58
2137883,382.58,382.62,382.58,382.61
2137884,382.31,382.31,382.31,382.31
2137885,382.31,382.61,381.53,381.69
2137886,382.61,382.61,382.61,382.61
2137887,381.92,381.92,381.92,381.92
2137888,382.61,382.61,382.61,382.61
2137889,382.61,382.61,382.61,382.61
2137890,382.61,382.61,382.61,382.61
2137891,382.06,382.63,382.04,382.63
2137892,382.63,382.64,382.63,382.64
2137893,382.66,382.69,382.66,382.69
2137894,382.68,382.91,382.68,382.91
2137895,382.87,382.87,382.87,382.87
2137896,382.74,382.74,382.74,382.74
2137897,382.74,382.74,382.74,382.74
2137898,382.74,382.74,382.74,382.74
2137899,382.86,382.86,382.86,382.86
2137900,382.56,382.96,382.56,382.96
2137901,382.96,382.96,382.96,382.96
2137902,382.96,382.96,382.96,382.96
2137903,382.59,382.59,382.59,382.59
2137904,382.59,382.96,382.59,382.96
2137905,382.59,382.96,382.59,382.96
2137906,382.59,382.96,382.59,382.96
2137907,382.59,382.96,382.59,382.96
2137908,382.59,382.96,382.59,382.96
2137909,382.59,382.96,382.59,382.96
2137910,382.59,382.96,382.59,382.96
2137911,382.59,382.91,382.59,382.91
2137912,382.23,382.23,381.62,381.62
2137913,382.58,382.58,382.58,382.58
2137914,382.63,382.63,382.63,382.63
2137915,381.49,381.49,380.98,380.98
